Postcode,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Altitude,Country,Last Updated,LSOA Code,LSOA Name
B7 4JS,52.487595,-1.877813,408394,287749,SP083877,Nechells,"Birmingham, unparished area",119,England,07/03/2023,E01009204,Birmingham 052E
B7 4JT,52.487595,-1.877813,408394,287749,SP083877,Nechells,"Birmingham, unparished area",119,England,07/03/2023,E01009204,Birmingham 052E
B7 4JU,52.487776,-1.878814,408326,287769,SP083877,Nechells,"Birmingham, unparished area",120,England,07/03/2023,E01009204,Birmingham 052E
B7 4JX,52.487776,-1.878814,408326,287769,SP083877,Nechells,"Birmingham, unparished area",120,England,07/03/2023,E01009204,Birmingham 052E
B7 4JY,52.488029,-1.880021,408244,287797,SP082877,Nechells,"Birmingham, unparished area",120,England,07/03/2023,E01033561,Birmingham 050E
B7 4LA,52.487236,-1.878359,408357,287709,SP083877,Nechells,"Birmingham, unparished area",121,England,07/03/2023,E01033561,Birmingham 050E
B7 4LB,52.486939,-1.878257,408364,287676,SP083876,Nechells,"Birmingham, unparished area",121,England,07/03/2023,E01033561,Birmingham 050E
B7 4LD,52.487279,-1.876607,408476,287714,SP084877,Nechells,"Birmingham, unparished area",115,England,07/03/2023,E01009204,Birmingham 052E
B7 4LE,52.486785,-1.877536,408413,287659,SP084876,Nechells,"Birmingham, unparished area",118,England,07/03/2023,E01033561,Birmingham 050E
B7 4LF,52.486785,-1.877536,408413,287659,SP084876,Nechells,"Birmingham, unparished area",118,England,07/03/2023,E01033561,Birmingham 050E
B7 4LG,52.486955,-1.876225,408502,287678,SP085876,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009204,Birmingham 052E
B7 4LH,52.48601,-1.875447,408555,287573,SP085875,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01033561,Birmingham 050E
B7 4LJ,52.486225,-1.87443,408624,287597,SP086875,Nechells,"Birmingham, unparished area",108,England,07/03/2023,E01009204,Birmingham 052E
B7 4LL,52.485441,-1.873269,408703,287510,SP087875,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009204,Birmingham 052E
B7 4LS,52.489246,-1.883523,408006,287932,SP080879,Nechells,"Birmingham, unparished area",115,England,07/03/2023,E01033561,Birmingham 050E
B7 4LT,52.488913,-1.883274,408023,287895,SP080878,Nechells,"Birmingham, unparished area",116,England,07/03/2023,E01033561,Birmingham 050E
B7 4LW,52.489323,-1.883165,408030,287941,SP080879,Nechells,"Birmingham, unparished area",116,England,07/03/2023,E01033561,Birmingham 050E
B7 4LY,52.487722,-1.882845,408052,287763,SP080877,Nechells,"Birmingham, unparished area",118,England,07/03/2023,E01009204,Birmingham 052E
B7 4NA,52.494422,-1.881816,408121,288508,SP081885,Nechells,"Birmingham, unparished area",102,England,07/03/2023,E01033561,Birmingham 050E
B7 4NE,52.488426,-1.882185,408097,287841,SP080878,Nechells,"Birmingham, unparished area",118,England,07/03/2023,E01033561,Birmingham 050E
B7 4NF,52.488515,-1.881272,408159,287851,SP081878,Nechells,"Birmingham, unparished area",118,England,07/03/2023,E01009204,Birmingham 052E
B7 4NG,52.489268,-1.882281,408090,287935,SP080879,Nechells,"Birmingham, unparished area",117,England,07/03/2023,E01009204,Birmingham 052E
B7 4NJ,52.488129,-1.881523,408142,287808,SP081878,Nechells,"Birmingham, unparished area",119,England,07/03/2023,E01009204,Birmingham 052E
B7 4NP,52.490864,-1.875065,408580,288113,SP085881,Nechells,"Birmingham, unparished area",113,England,07/03/2023,E01009203,Birmingham 043C
B7 4NQ,52.489432,-1.881387,408151,287953,SP081879,Nechells,"Birmingham, unparished area",116,England,07/03/2023,E01009204,Birmingham 052E
B7 4NT,52.495425,-1.880733,408194,288620,SP081886,Nechells,"Birmingham, unparished area",101,England,07/03/2023,E01009203,Birmingham 043C
B7 4NU,52.494956,-1.879306,408291,288568,SP082885,Nechells,"Birmingham, unparished area",105,England,07/03/2023,E01009203,Birmingham 043C
B7 4NX,52.493239,-1.876649,408472,288377,SP084883,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 4NY,52.492285,-1.875606,408543,288271,SP085882,Nechells,"Birmingham, unparished area",112,England,07/03/2023,E01009203,Birmingham 043C
B7 4PA,52.491748,-1.877287,408429,288211,SP084882,Nechells,"Birmingham, unparished area",112,England,07/03/2023,E01009203,Birmingham 043C
B7 4PG,52.491987,-1.874429,408623,288238,SP086882,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 4PQ,52.492104,-1.873869,408661,288251,SP086882,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009201,Birmingham 043A
B7 4PR,52.493466,-1.878416,408352,288402,SP083884,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 4PS,52.49068,-1.87941,408285,288092,SP082880,Nechells,"Birmingham, unparished area",113,England,07/03/2023,E01009204,Birmingham 052E
B7 4PT,52.492341,-1.871654,408811,288278,SP088882,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009201,Birmingham 043A
B7 4PW,52.491872,-1.875519,408549,288225,SP085882,Nechells,"Birmingham, unparished area",112,England,07/03/2023,E01009203,Birmingham 043C
B7 4PY,52.491254,-1.87801,408380,288156,SP083881,Nechells,"Birmingham, unparished area",112,England,07/03/2023,E01009204,Birmingham 052E
B7 4PZ,52.490985,-1.87854,408344,288126,SP083881,Nechells,"Birmingham, unparished area",112,England,07/03/2023,E01009204,Birmingham 052E
B7 4QA,52.49116,-1.874063,408648,288146,SP086881,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009203,Birmingham 043C
B7 4QD,52.490476,-1.876888,408456,288070,SP084880,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009204,Birmingham 052E
B7 4QE,52.491339,-1.873046,408717,288166,SP087881,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009203,Birmingham 043C
B7 4QF,52.491328,-1.871883,408796,288165,SP087881,Nechells,"Birmingham, unparished area",112,England,07/03/2023,E01009203,Birmingham 043C
B7 4QG,52.490485,-1.873461,408689,288071,SP086880,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009203,Birmingham 043C
B7 4QH,52.490303,-1.871576,408817,288051,SP088880,Nechells,"Birmingham, unparished area",109,England,07/03/2023,E01009203,Birmingham 043C
B7 4QJ,52.490206,-1.872725,408739,288040,SP087880,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009203,Birmingham 043C
B7 4QL,52.489298,-1.872993,408721,287939,SP087879,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009203,Birmingham 043C
B7 4QN,52.488966,-1.873392,408694,287902,SP086879,Nechells,"Birmingham, unparished area",109,England,07/03/2023,E01009203,Birmingham 043C
B7 4QP,52.488454,-1.874159,408642,287845,SP086878,Nechells,"Birmingham, unparished area",109,England,07/03/2023,E01009204,Birmingham 052E
B7 4QR,52.487913,-1.875525,408549,287785,SP085877,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009204,Birmingham 052E
B7 4QS,52.487857,-1.87395,408656,287779,SP086877,Nechells,"Birmingham, unparished area",109,England,07/03/2023,E01009204,Birmingham 052E
B7 4QT,52.489746,-1.871386,408830,287989,SP088879,Nechells,"Birmingham, unparished area",109,England,07/03/2023,E01009203,Birmingham 043C
B7 4QU,52.491498,-1.87066,408879,288184,SP088881,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009203,Birmingham 043C
B7 4RA,52.488314,-1.869506,408958,287830,SP089878,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009204,Birmingham 052E
B7 4RB,52.483422,-1.879337,408291,287285,SP082872,Nechells,"Birmingham, unparished area",105,England,07/03/2023,E01033561,Birmingham 050E
B7 4RD,52.483422,-1.879337,408291,287285,SP082872,Nechells,"Birmingham, unparished area",105,England,07/03/2023,E01033561,Birmingham 050E
B7 4RE,52.483422,-1.879337,408291,287285,SP082872,Nechells,"Birmingham, unparished area",105,England,07/03/2023,E01033561,Birmingham 050E
B7 4RF,52.483422,-1.879337,408291,287285,SP082872,Nechells,"Birmingham, unparished area",105,England,07/03/2023,E01033561,Birmingham 050E
B7 4RH,52.486846,-1.870065,408920,287667,SP089876,Nechells,"Birmingham, unparished area",103,England,07/03/2023,E01009204,Birmingham 052E
B7 4RP,52.486214,-1.87231,408768,287596,SP087875,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009204,Birmingham 052E
B7 4RQ,52.48561,-1.87106,408853,287529,SP088875,Nechells,"Birmingham, unparished area",103,England,07/03/2023,E01009204,Birmingham 052E
B7 4RS,52.487601,-1.869871,408933,287751,SP089877,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009204,Birmingham 052E
B7 4RU,52.484584,-1.873149,408711,287415,SP087874,Nechells,"Birmingham, unparished area",102,England,07/03/2023,E01009204,Birmingham 052E
B7 4SA,52.484916,-1.873001,408721,287452,SP087874,Nechells,"Birmingham, unparished area",102,England,07/03/2023,E01009204,Birmingham 052E
B7 4SB,52.487308,-1.8697,408945,287718,SP089877,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009204,Birmingham 052E
B7 4SH,52.487168,-1.868444,409030,287703,SP090877,Nechells,"Birmingham, unparished area",101,England,07/03/2023,E01009204,Birmingham 052E
B7 4SL,52.490656,-1.868404,409032,288091,SP090880,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009203,Birmingham 043C
B7 4SN,52.491273,-1.865943,409199,288160,SP091881,Nechells,"Birmingham, unparished area",98,England,07/03/2023,E01033644,Birmingham 052F
B7 4ST,52.488667,-1.871272,408838,287869,SP088878,Nechells,"Birmingham, unparished area",108,England,07/03/2023,E01009204,Birmingham 052E
B7 4SU,52.48909,-1.871963,408791,287916,SP087879,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009203,Birmingham 043C
B7 4SZ,52.48743,-1.866489,409163,287732,SP091877,Nechells,"Birmingham, unparished area",98,England,07/03/2023,E01009204,Birmingham 052E
B7 4TE,52.492957,-1.867897,409066,288347,SP090883,Nechells,"Birmingham, unparished area",100,England,07/03/2023,E01009201,Birmingham 043A
B7 4TH,52.492771,-1.867475,409095,288326,SP090883,Nechells,"Birmingham, unparished area",98,England,07/03/2023,E01009201,Birmingham 043A
B7 4TS,52.490424,-1.869966,408926,288065,SP089880,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009203,Birmingham 043C
B7 5AB,52.494558,-1.868643,409015,288525,SP090885,Nechells,"Birmingham, unparished area",100,England,07/03/2023,E01009203,Birmingham 043C
B7 5AD,52.489979,-1.879604,408272,288014,SP082880,Nechells,"Birmingham, unparished area",115,England,07/03/2023,E01009204,Birmingham 052E
B7 5AF,52.49551,-1.867889,409066,288631,SP090886,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009201,Birmingham 043A
B7 5AH,52.501372,-1.853228,410060,289285,SP100892,Nechells,"Birmingham, unparished area",100,England,07/03/2023,E01009201,Birmingham 043A
B7 5AN,52.49368,-1.868783,409006,288427,SP090884,Nechells,"Birmingham, unparished area",102,England,07/03/2023,E01009203,Birmingham 043C
B7 5AP,52.494126,-1.868379,409033,288477,SP090884,Nechells,"Birmingham, unparished area",101,England,07/03/2023,E01009201,Birmingham 043A
B7 5AR,52.494646,-1.866743,409144,288535,SP091885,Nechells,"Birmingham, unparished area",103,England,07/03/2023,E01009201,Birmingham 043A
B7 5AS,52.496421,-1.875639,408540,288731,SP085887,Nechells,"Birmingham, unparished area",109,England,07/03/2023,E01009203,Birmingham 043C
B7 5AU,52.503721,-1.841346,410866,289548,SP108895,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009202,Birmingham 043B
B7 5AY,52.495376,-1.873874,408660,288615,SP086886,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5AZ,52.495013,-1.873561,408681,288575,SP086885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5BA,52.494416,-1.875305,408563,288508,SP085885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5BB,52.493661,-1.875911,408522,288424,SP085884,Nechells,"Birmingham, unparished area",113,England,07/03/2023,E01009203,Birmingham 043C
B7 5BD,52.494441,-1.874142,408642,288511,SP086885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5BE,52.494441,-1.874142,408642,288511,SP086885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5BG,52.493741,-1.874703,408604,288433,SP086884,Nechells,"Birmingham, unparished area",113,England,07/03/2023,E01009203,Birmingham 043C
B7 5BH,52.493094,-1.875206,408570,288361,SP085883,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009203,Birmingham 043C
B7 5BJ,52.493094,-1.875206,408570,288361,SP085883,Nechells,"Birmingham, unparished area",114,England,07/03/2023,E01009203,Birmingham 043C
B7 5BN,52.494763,-1.872329,408765,288547,SP087885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5BP,52.492701,-1.872301,408767,288318,SP087883,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009203,Birmingham 043C
B7 5BQ,52.493741,-1.874703,408604,288433,SP086884,Nechells,"Birmingham, unparished area",113,England,07/03/2023,E01009203,Birmingham 043C
B7 5BS,52.493477,-1.871729,408806,288404,SP088884,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009203,Birmingham 043C
B7 5BT,52.493243,-1.871892,408795,288378,SP087883,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009203,Birmingham 043C
B7 5BW,52.494763,-1.872329,408765,288547,SP087885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5BX,52.494148,-1.872179,408775,288479,SP087884,Nechells,"Birmingham, unparished area",108,England,07/03/2023,E01009203,Birmingham 043C
B7 5BZ,52.494995,-1.870841,408866,288573,SP088885,Nechells,"Birmingham, unparished area",108,England,07/03/2023,E01009201,Birmingham 043A
B7 5DA,52.494132,-1.870593,408883,288477,SP088884,Nechells,"Birmingham, unparished area",105,England,07/03/2023,E01009201,Birmingham 043A
B7 5DB,52.495067,-1.870443,408893,288581,SP088885,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009201,Birmingham 043A
B7 5DG,52.493466,-1.8703,408903,288403,SP089884,Nechells,"Birmingham, unparished area",103,England,07/03/2023,E01009201,Birmingham 043A
B7 5DJ,52.493638,-1.871139,408846,288422,SP088884,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009201,Birmingham 043A
B7 5DQ,52.492489,-1.872292,408768,288294,SP087882,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009201,Birmingham 043A
B7 5DR,52.496348,-1.874608,408610,288723,SP086887,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5DS,52.49474,-1.875658,408539,288544,SP085885,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5DT,52.493743,-1.876618,408474,288433,SP084884,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009203,Birmingham 043C
B7 5EA,52.49786,-1.876533,408479,288891,SP084888,Nechells,"Birmingham, unparished area",99,England,07/03/2023,E01009203,Birmingham 043C
B7 5EE,52.49936,-1.875645,408539,289058,SP085890,Nechells,"Birmingham, unparished area",99,England,07/03/2023,E01009203,Birmingham 043C
B7 5EH,52.498762,-1.874449,408620,288992,SP086889,Nechells,"Birmingham, unparished area",100,England,07/03/2023,E01009203,Birmingham 043C
B7 5EP,52.496447,-1.878182,408367,288734,SP083887,Nechells,"Birmingham, unparished area",102,England,07/03/2023,E01009203,Birmingham 043C
B7 5ER,52.495975,-1.878895,408319,288681,SP083886,Nechells,"Birmingham, unparished area",101,England,07/03/2023,E01009203,Birmingham 043C
B7 5ES,52.496482,-1.877666,408402,288738,SP084887,Nechells,"Birmingham, unparished area",103,England,07/03/2023,E01009203,Birmingham 043C
B7 5ET,52.497373,-1.874693,408604,288837,SP086888,Nechells,"Birmingham, unparished area",108,England,07/03/2023,E01009203,Birmingham 043C
B7 5EW,52.496978,-1.878475,408347,288793,SP083887,Nechells,"Birmingham, unparished area",100,England,07/03/2023,E01009203,Birmingham 043C
B7 5EY,52.49542,-1.873152,408709,288620,SP087886,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009201,Birmingham 043A
B7 5GA,52.503605,-1.860872,409541,289532,SP095895,Nechells,"Birmingham, unparished area",94,England,07/03/2023,E01009202,Birmingham 043B
B7 5HA,52.495653,-1.872091,408781,288646,SP087886,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009201,Birmingham 043A
B7 5HB,52.495868,-1.872002,408787,288670,SP087886,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009201,Birmingham 043A
B7 5HD,52.497572,-1.870667,408877,288860,SP088888,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009201,Birmingham 043A
B7 5HJ,52.496129,-1.871707,408807,288699,SP088886,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009201,Birmingham 043A
B7 5HR,52.500956,-1.871707,408806,289236,SP088892,Nechells,"Birmingham, unparished area",98,England,07/03/2023,E01009203,Birmingham 043C
B7 5HS,52.499273,-1.872562,408748,289049,SP087890,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009203,Birmingham 043C
B7 5HT,52.499032,-1.871035,408852,289022,SP088890,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009203,Birmingham 043C
B7 5HU,52.496795,-1.872692,408740,288773,SP087887,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009201,Birmingham 043A
B7 5HX,52.496922,-1.873973,408653,288787,SP086887,Nechells,"Birmingham, unparished area",110,England,07/03/2023,E01009201,Birmingham 043A
B7 5JA,52.496095,-1.874063,408647,288695,SP086886,Nechells,"Birmingham, unparished area",111,England,07/03/2023,E01009201,Birmingham 043A
B7 5JD,52.50315,-1.86679,409139,289481,SP091894,Nechells,"Birmingham, unparished area",104,England,07/03/2023,E01009203,Birmingham 043C
B7 5JJ,52.498794,-1.870737,408872,288996,SP088889,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009203,Birmingham 043C
B7 5JL,52.499369,-1.869778,408937,289060,SP089890,Nechells,"Birmingham, unparished area",108,England,07/03/2023,E01009201,Birmingham 043A
B7 5JN,52.501402,-1.867743,409075,289286,SP090892,Nechells,"Birmingham, unparished area",107,England,07/03/2023,E01009202,Birmingham 043B
B7 5JP,52.502255,-1.866886,409133,289381,SP091893,Nechells,"Birmingham, unparished area",106,England,07/03/2023,E01009202,Birmingham 043B
B7 5JQ,52.50561,-1.86391,409334,289755,SP093897,Nechells,"Birmingham, unparished area",93,England,07/03/2023,E01009202,Birmingham 043B
